AREANM,AREACD,Year,GDHI,UK_Average,Diff_from_UK_Avg,Pct_of_UK_Avg,Income_Category
Essex Haven Gateway,UKH34,2008,15366,15868.910614525139,-502.91061452513895,96.83084348547017,Medium
West Essex,UKH35,2008,19371,15868.910614525139,3502.089385474861,122.06887082891076,High
Heart of Essex,UKH36,2008,19092,15868.910614525139,3223.089385474861,120.31071611509805,High
Essex Thames Gateway,UKH37,2008,16567,15868.910614525139,698.089385474861,104.39910087360305,Medium
Camden and City of London,UKI31,2008,38910,15868.910614525139,23041.08938547486,245.1964154639883,Very High
Westminster,UKI32,2008,40193,15868.910614525139,24324.08938547486,253.28140649560734,Very High
Kensington & Chelsea and Hammersmith & Fulham,UKI33,2008,46177,15868.910614525139,30308.08938547486,290.99035921050086,Very High
Wandsworth,UKI34,2008,30340,15868.910614525139,14471.089385474861,191.1914480898845,Very High
Hackney and Newham,UKI41,2008,14700,15868.910614525139,-1168.910614525139,92.63395803959466,Low
Tower Hamlets,UKI42,2008,19970,15868.910614525139,4101.089385474861,125.84354707827927,High
Haringey and Islington,UKI43,2008,23841,15868.910614525139,7972.089385474861,150.23715602870587,Very High
Lewisham and Southwark,UKI44,2008,17533,15868.910614525139,1664.089385474861,110.48647525906212,Medium
Lambeth,UKI45,2008,18882,15868.910614525139,3013.089385474861,118.98737385738956,High
Bexley and Greenwich,UKI51,2008,18023,15868.910614525139,2154.089385474861,113.57427386038195,High
Barking & Dagenham and Havering,UKI52,2008,16232,15868.910614525139,363.08938547486105,102.28805489106807,Medium
Redbridge and Waltham Forest,UKI53,2008,16915,15868.910614525139,1046.089385474861,106.59206804351997,Medium
Enfield,UKI54,2008,17335,15868.910614525139,1466.089385474861,109.23875255893695,Medium
Bromley,UKI61,2008,21949,15868.910614525139,6080.089385474861,138.3144724497322,High
Croydon,UKI62,2008,17546,15868.910614525139,1677.089385474861,110.56839644644407,Medium
"Merton, Kingston upon Thames and Sutton",UKI63,2008,21575,15868.910614525139,5706.089385474861,135.95766290505134,High
Barnet,UKI71,2008,21281,15868.910614525139,5412.089385474861,134.10498374425944,High
Brent,UKI72,2008,18025,15868.910614525139,2156.089385474861,113.58687711997916,High
Ealing,UKI73,2008,19632,15868.910614525139,3763.089385474861,123.71359620634846,High
Harrow and Hillingdon,UKI74,2008,18924,15868.910614525139,3055.089385474861,119.25204230893125,High
Hounslow and Richmond upon Thames,UKI75,2008,24835,15868.910614525139,8966.089385474861,156.5009760485261,Very High
Berkshire,UKJ11,2008,19559,15868.910614525139,3690.089385474861,123.25357723104979,High
Milton Keynes,UKJ12,2008,16636,15868.910614525139,767.089385474861,104.83391332970726,Medium
Buckinghamshire CC,UKJ13,2008,22399,15868.910614525139,6530.089385474861,141.15020585910753,Very High
Oxfordshire,UKJ14,2008,18995,15868.910614525139,3126.089385474861,119.69945802463269,High
Brighton and Hove,UKJ21,2008,17398,15868.910614525139,1529.089385474861,109.63575523624951,Medium
East Sussex CC,UKJ22,2008,17527,15868.910614525139,1658.089385474861,110.44866548027044,Medium
West Surrey,UKJ25,2008,23453,15868.910614525139,7584.089385474861,147.79212366684447,Very High
East Surrey,UKJ26,2008,23272,15868.910614525139,7403.089385474861,146.65152867329573,Very High
West Sussex (South West),UKJ27,2008,17224,15868.910614525139,1355.089385474861,108.53927165129105,Medium
West Sussex (North East),UKJ28,2008,19754,15868.910614525139,3885.089385474861,124.48239504177911,High
Portsmouth,UKJ31,2008,12540,15868.910614525139,-3328.910614525139,79.022437674593,Low
Southampton,UKJ32,2008,13095,15868.910614525139,-2773.910614525139,82.5198422128226,Low
Isle of Wight,UKJ34,2008,14818,15868.910614525139,-1050.910614525139,93.37755035583086,Low
South Hampshire,UKJ35,2008,16281,15868.910614525139,412.08938547486105,102.59683475120005,Medium
Central Hampshire,UKJ36,2008,20131,15868.910614525139,4262.089385474861,126.85810947585578,High
North Hampshire,UKJ37,2008,19026,15868.910614525139,3157.089385474861,119.89480854838965,High
Medway,UKJ41,2008,15097,15868.910614525139,-771.910614525139,95.13570506964358,Medium
Kent Thames Gateway,UKJ43,2008,15493,15868.910614525139,-375.91061452513895,97.63115046989388,Medium
East Kent,UKJ44,2008,14439,15868.910614525139,-1429.910614525139,90.98923266215697,Low
Mid Kent,UKJ45,2008,17579,15868.910614525139,1710.089385474861,110.77635022979825,Medium
West Kent,UKJ46,2008,21430,15868.910614525139,5561.089385474861,135.0439265842526,High
"Bristol, City of",UKK11,2008,14744,15868.910614525139,-1124.910614525139,92.91122975073358,Low
"Bath and North East Somerset, North Somerset and South Gloucestershire",UKK12,2008,17176,15868.910614525139,1307.089385474861,108.23679342095767,Medium
Gloucestershire,UKK13,2008,17200,15868.910614525139,1331.089385474861,108.38803253612437,Medium
Swindon,UKK14,2008,15669,15868.910614525139,-199.91061452513895,98.74023731444957,Medium
Wiltshire CC,UKK15,2008,17111,15868.910614525139,1242.089385474861,107.82718748404791,Medium
Bournemouth and Poole,UKK21,2008,16664,15868.910614525139,795.089385474861,105.01035896406839,Medium
Dorset CC,UKK22,2008,17329,15868.910614525139,1460.089385474861,109.2009427801453,Medium
Somerset,UKK23,2008,16177,15868.910614525139,308.08938547486105,101.9414652521444,Medium
Cornwall and Isles of Scilly,UKK30,2008,14552,15868.910614525139,-1316.910614525139,91.7013168294001,Low
Plymouth,UKK41,2008,13076,15868.910614525139,-2792.910614525139,82.40011124664896,Low
Torbay,UKK42,2008,14496,15868.910614525139,-1372.910614525139,91.34842556067784,Low
Devon CC,UKK43,2008,16247,15868.910614525139,378.08938547486105,102.38257933804724,Medium
Isle of Anglesey,UKL11,2008,13996,15868.910614525139,-1872.910614525139,88.1976106613719,Low
Gwynedd,UKL12,2008,13179,15868.910614525139,-2689.910614525139,83.04917911590599,Low
Conwy and Denbighshire,UKL13,2008,14621,15868.910614525139,-1247.910614525139,92.13612928550432,Low
South West Wales,UKL14,2008,13663,15868.910614525139,-2205.910614525139,86.09916793843414,Low
Central Valleys,UKL15,2008,12484,15868.910614525139,-3384.910614525139,78.66954640587073,Low
Gwent Valleys,UKL16,2008,12423,15868.910614525139,-3445.910614525139,78.2851469881554,Low
Bridgend and Neath Port Talbot,UKL17,2008,13482,15868.910614525139,-2386.910614525139,84.95857294488539,Low
Swansea,UKL18,2008,13775,15868.910614525139,-2093.910614525139,86.80495047587867,Low
Monmouthshire and Newport,UKL21,2008,15252,15868.910614525139,-616.910614525139,96.11245768842842,Medium
Cardiff and Vale of Glamorgan,UKL22,2008,14669,15868.910614525139,-1199.910614525139,92.43860751583769,Low
Flintshire and Wrexham,UKL23,2008,14089,15868.910614525139,-1779.910614525139,88.7836622326428,Low
Powys,UKL24,2008,14581,15868.910614525139,-1287.910614525139,91.88406409355984,Low
Aberdeen City and Aberdeenshire,UKM50,2008,18023,15868.910614525139,2154.089385474861,113.57427386038195,High
Caithness & Sutherland and Ross & Cromarty,UKM61,2008,14744,15868.910614525139,-1124.910614525139,92.91122975073358,Low
"Inverness & Nairn and Moray, Badenoch & Strathspey",UKM62,2008,15662,15868.910614525139,-206.91061452513895,98.69612590585929,Medium
"Lochaber, Skye & Lochalsh, Arran & Cumbrae and Argyll & Bute",UKM63,2008,14901,15868.910614525139,-967.910614525139,93.90058562911565,Low
Na h-Eileanan Siar (Western Isles),UKM64,2008,13279,15868.910614525139,-2589.910614525139,83.67934209576717,Low
Orkney Islands,UKM65,2008,14845,15868.910614525139,-1023.910614525139,93.54769436039338,Low
Shetland Islands,UKM66,2008,15260,15868.910614525139,-608.910614525139,96.1628707268173,Medium
Angus and Dundee City,UKM71,2008,14625,15868.910614525139,-1243.910614525139,92.16133580469877,Low
Clackmannanshire and Fife,UKM72,2008,14254,15868.910614525139,-1614.910614525139,89.82343114941375,Low
East Lothian and Midlothian,UKM73,2008,16432,15868.910614525139,563.089385474861,103.54838085079044,Medium
"Edinburgh, City of",UKM75,2008,18568,15868.910614525139,2699.089385474861,117.00866210062541,High
Falkirk,UKM76,2008,14458,15868.910614525139,-1410.910614525139,91.10896362833059,Low
Perth & Kinross and Stirling,UKM77,2008,17082,15868.910614525139,1213.089385474861,107.64444021988815,Medium
West Lothian,UKM78,2008,14469,15868.910614525139,-1399.910614525139,91.17828155611531,Low
"East Dunbartonshire, West Dunbartonshire and Helensburgh & Lomond",UKM81,2008,15906,15868.910614525139,37.08938547486105,100.23372357672058,Medium
Glasgow City,UKM82,2008,13776,15868.910614525139,-2092.910614525139,86.81125210567728,Low
"Inverclyde, East Renfrewshire and Renfrewshire",UKM83,2008,15842,15868.910614525139,-26.910614525138953,99.83041926960942,Medium
North Lanarkshire,UKM84,2008,13484,15868.910614525139,-2384.910614525139,84.97117620448262,Low
Scottish Borders,UKM91,2008,15931,15868.910614525139,62.08938547486105,100.39126432168588,Medium
Dumfries & Galloway,UKM92,2008,14503,15868.910614525139,-1365.910614525139,91.39253696926811,Low
East Ayrshire and North Ayrshire mainland,UKM93,2008,13349,15868.910614525139,-2519.910614525139,84.12045618167001,Low
South Ayrshire,UKM94,2008,15472,15868.910614525139,-396.91061452513895,97.49881624412303,Medium
South Lanarkshire,UKM95,2008,14961,15868.910614525139,-907.910614525139,94.27868341703235,Low
Belfast,UKN06,2008,13577,15868.910614525139,-2291.910614525139,85.55722777575352,Low
"Armagh City, Banbridge and Craigavon",UKN07,2008,13390,15868.910614525139,-2478.910614525139,84.37882300341309,Low
"Newry, Mourne and Down",UKN08,2008,13183,15868.910614525139,-2685.910614525139,83.07438563510044,Low
Ards and North Down,UKN09,2008,14445,15868.910614525139,-1423.910614525139,91.02704244094862,Low
Derry City and Strabane,UKN10,2008,11916,15868.910614525139,-3952.910614525139,75.09022068025918,Low
Mid Ulster,UKN11,2008,12344,15868.910614525139,-3524.910614525139,77.78731823406505,Low
Causeway Coast and Glens,UKN12,2008,11790,15868.910614525139,-4078.910614525139,74.29621532563408,Low
Antrim and Newtownabbey,UKN13,2008,14237,15868.910614525139,-1631.910614525139,89.71630344283736,Low
Lisburn and Castlereagh,UKN14,2008,14528,15868.910614525139,-1340.910614525139,91.55007771423341,Low
Mid and East Antrim,UKN15,2008,14132,15868.910614525139,-1736.910614525139,89.0546323139831,Low
Fermanagh and Omagh,UKN16,2008,12502,15868.910614525139,-3366.910614525139,78.78297574224574,Low
Hartlepool and Stockton-on-Tees,UKC11,2009,13741,16146.86592178771,-2405.8659217877102,85.10010590636438,Low
South Teesside,UKC12,2009,12901,16146.86592178771,-3245.8659217877102,79.89785796506854,Low
Darlington,UKC13,2009,13881,16146.86592178771,-2265.8659217877102,85.96714722991369,Low
Durham CC,UKC14,2009,13232,16146.86592178771,-2914.8659217877102,81.94779138003155,Low
Northumberland,UKC21,2009,16629,16146.86592178771,482.13407821228975,102.98592978072433,Medium
Tyneside,UKC22,2009,13275,16146.86592178771,-2871.8659217877102,82.2140969294074,Low
Sunderland,UKC23,2009,12626,16146.86592178771,-3520.8659217877102,78.19474107952527,Low
West Cumbria,UKD11,2009,14422,16146.86592178771,-1724.8659217877102,89.31764263020064,Low
East Cumbria,UKD12,2009,16870,16146.86592178771,723.1340782122898,104.47847948769136,Medium
Manchester,UKD33,2009,11398,16146.86592178771,-4748.86592178771,70.58955004153563,Low
Greater Manchester South West,UKD34,2009,16520,16146.86592178771,373.13407821228975,102.31087617881809,Medium
Greater Manchester South East,UKD35,2009,14785,16146.86592178771,-1361.8659217877102,91.56575691911777,Low
Greater Manchester North West,UKD36,2009,14005,16146.86592178771,-2141.8659217877102,86.73509811648591,Low
Greater Manchester North East,UKD37,2009,13245,16146.86592178771,-2901.8659217877102,82.02830236007541,Low
Blackburn with Darwen,UKD41,2009,11132,16146.86592178771,-5014.86592178771,68.94217152679195,Low
Blackpool,UKD42,2009,12675,16146.86592178771,-3471.8659217877102,78.49820554276752,Low
Lancaster and Wyre,UKD44,2009,14522,16146.86592178771,-1624.8659217877102,89.93695786130729,Low
Mid Lancashire,UKD45,2009,16054,16146.86592178771,-92.86592178771025,99.42486720186112,Medium
East Lancashire,UKD46,2009,13154,16146.86592178771,-2992.8659217877102,81.46472549976835,Low
Chorley and West Lancashire,UKD47,2009,15860,16146.86592178771,-286.86592178771025,98.22339565351423,Medium
Warrington,UKD61,2009,15843,16146.86592178771,-303.86592178771025,98.11811206422611,Medium
Cheshire East,UKD62,2009,18435,16146.86592178771,2288.1340782122898,114.1707628545104,High
Cheshire West and Chester,UKD63,2009,17455,16146.86592178771,1308.1340782122898,108.10147358966525,Medium
East Merseyside,UKD71,2009,13440,16146.86592178771,-2706.8659217877102,83.23596706073337,Low
Liverpool,UKD72,2009,12627,16146.86592178771,-3519.8659217877102,78.20093423183633,Low
Sefton,UKD73,2009,15588,16146.86592178771,-558.8659217877102,96.53885822490415,Medium
Wirral,UKD74,2009,15495,16146.86592178771,-651.8659217877102,95.96289505997497,Medium
"Kingston upon Hull, City of",UKE11,2009,11426,16146.86592178771,-4720.86592178771,70.7629583062455,Low
East Riding of Yorkshire,UKE12,2009,15889,16146.86592178771,-257.86592178771025,98.40299707053516,Medium
North and North East Lincolnshire,UKE13,2009,13206,16146.86592178771,-2940.8659217877102,81.78676941994382,Low
York,UKE21,2009,15567,16146.86592178771,-579.8659217877102,96.40880202637176,Medium
North Yorkshire CC,UKE22,2009,17936,16146.86592178771,1789.1340782122898,111.08037985128823,Medium
"Barnsley, Doncaster and Rotherham",UKE31,2009,12996,16146.86592178771,-3150.8659217877102,80.48620743461986,Low
Sheffield,UKE32,2009,13445,16146.86592178771,-2701.8659217877102,83.2669328222887,Low
Bradford,UKE41,2009,12483,16146.86592178771,-3663.8659217877102,77.30912029904276,Low
Leeds,UKE42,2009,14545,16146.86592178771,-1601.8659217877102,90.07940036446182,Low
Calderdale and Kirklees,UKE44,2009,13715,16146.86592178771,-2431.8659217877102,84.93908394627665,Low
Wakefield,UKE45,2009,13936,16146.86592178771,-2210.8659217877102,86.30777060702233,Low
Derby,UKF11,2009,13073,16146.86592178771,-3073.8659217877102,80.96308016257197,Low
East Derbyshire,UKF12,2009,13364,16146.86592178771,-2782.8659217877102,82.76528748509232,Low
South and West Derbyshire,UKF13,2009,15439,16146.86592178771,-707.8659217877102,95.61607853055524,Medium
Nottingham,UKF14,2009,10817,16146.86592178771,-5329.86592178771,66.99132854880602,Low
North Nottinghamshire,UKF15,2009,14342,16146.86592178771,-1804.8659217877102,88.82219044531533,Low
South Nottinghamshire,UKF16,2009,16826,16146.86592178771,679.1340782122898,104.20598078600445,Medium
Leicester,UKF21,2009,10953,16146.86592178771,-5193.86592178771,67.83359726311106,Low
Leicestershire CC and Rutland,UKF22,2009,16111,16146.86592178771,-35.86592178771025,99.77787688359192,Medium
West Northamptonshire,UKF24,2009,16058,16146.86592178771,-88.86592178771025,99.4496398111054,Medium
North Northamptonshire,UKF25,2009,15496,16146.86592178771,-650.8659217877102,95.96908821228604,Medium
Lincolnshire,UKF30,2009,14869,16146.86592178771,-1277.8659217877102,92.08598171324735,Low
"Herefordshire, County of",UKG11,2009,16091,16146.86592178771,-55.86592178771025,99.65401383737058,Medium
Worcestershire,UKG12,2009,16599,16146.86592178771,452.13407821228975,102.80013521139236,Medium
Warwickshire,UKG13,2009,17356,16146.86592178771,1209.1340782122898,107.48835151086966,Medium
Telford and Wrekin,UKG21,2009,13418,16146.86592178771,-2728.8659217877102,83.09971770988992,Low
Shropshire CC,UKG22,2009,16384,16146.86592178771,237.13407821228975,101.46860746451306,Medium
Stoke-on-Trent,UKG23,2009,11846,16146.86592178771,-4300.86592178771,73.36408227689341,Low
Staffordshire CC,UKG24,2009,15339,16146.86592178771,-807.8659217877102,94.99676329944859,Medium
Birmingham,UKG31,2009,12163,16146.86592178771,-3983.8659217877102,75.32731155950148,Low
Solihull,UKG32,2009,17745,16146.86592178771,1598.1340782122898,109.89748775987454,Medium
Coventry,UKG33,2009,12929,16146.86592178771,-3217.8659217877102,80.0712662297784,Low
Dudley,UKG36,2009,13271,16146.86592178771,-2875.8659217877102,82.18932432016314,Low
Sandwell,UKG37,2009,11238,16146.86592178771,-4908.86592178771,69.598645671765,Low
Walsall,UKG38,2009,11971,16146.86592178771,-4175.86592178771,74.13822631577672,Low
Wolverhampton,UKG39,2009,12259,16146.86592178771,-3887.8659217877102,75.92185418136387,Low
Peterborough,UKH11,2009,14093,16146.86592178771,-2053.8659217877102,87.28009551985978,Low
Cambridgeshire CC,UKH12,2009,17520,16146.86592178771,1373.1340782122898,108.50402848988456,Medium
Suffolk,UKH14,2009,16028,16146.86592178771,-118.86592178771025,99.2638452417734,Medium
Norwich and East Norfolk,UKH15,2009,14438,16146.86592178771,-1708.8659217877102,89.41673306717772,Low
North and West Norfolk,UKH16,2009,14702,16146.86592178771,-1444.8659217877102,91.05172527729925,Low
Breckland and South Norfolk,UKH17,2009,14919,16146.86592178771,-1227.8659217877102,92.39563932880068,Low
Luton,UKH21,2009,12597,16146.86592178771,-3549.8659217877102,78.01513966250432,Low
Hertfordshire,UKH23,2009,20365,16146.86592178771,4218.13407821229,126.12354681486867,High
Bedford,UKH24,2009,16547,16146.86592178771,400.13407821228975,102.4780912912169,Medium
Central Bedfordshire,UKH25,2009,17379,16146.86592178771,1232.1340782122898,107.6307940140242,Medium
Southend-on-Sea,UKH31,2009,15910,16146.86592178771,-236.86592178771025,98.53305326906755,Medium
